Temperature_A,Humidity_A,Temperature_B,Humidity_B,Temperature_C,Humidity_C,Weight_A1,Weight_A2,Weight_A3,Weight_B1,Weight_B2,Weight_B3,Weight_C1,Weight_C2,Weight_C3,Priority_A,Priority_B,Priority_C
12.2,76.5,24.9,76.6,30.6,82.6,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,76.6,24.9,76.6,30.6,82.6,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,76.6,24.9,76.6,30.6,82.6,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,76.7,24.8,76.5,30.6,82.6,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,76.8,24.8,76.6,30.6,82.7,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,76.8,24.8,76.6,30.5,82.7,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,76.9,24.8,76.6,30.5,82.8,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.0,24.8,76.6,30.5,82.8,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.1,24.8,76.6,30.5,82.8,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,77.3,24.8,76.6,30.6,82.9,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.2,24.8,76.6,30.5,82.9,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.3,24.8,76.7,30.5,83.0,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.3,24.8,76.8,30.5,83.0,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,77.4,24.8,76.8,30.6,83.1,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.4,24.8,76.8,30.5,83.1,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,77.5,24.8,76.9,30.6,83.2,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.5,24.8,76.9,30.5,83.2,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.6,24.8,77.0,30.5,83.3,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.7,24.8,77.0,30.5,83.4,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.8,24.8,77.0,30.5,83.4,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.8,24.8,77.0,30.5,83.4,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.9,24.8,77.0,30.5,83.4,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.9,24.8,77.0,30.5,83.4,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,77.9,24.7,77.0,30.4,83.4,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.1,24.8,77.1,30.6,83.6,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.1,24.7,77.1,30.4,83.6,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.1,24.8,77.2,30.5,83.6,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.2,24.8,77.2,30.5,83.7,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.3,24.8,77.2,30.5,83.8,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.4,24.7,77.2,30.4,83.8,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.6,24.7,77.2,30.5,83.9,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.6,24.7,77.4,30.5,84.0,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.7,24.7,77.6,30.5,84.2,79.0,0.8,19.6,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.7,24.7,77.5,30.5,84.1,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.6,24.7,77.5,30.4,84.0,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.7,24.7,77.6,30.5,84.2,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.7,24.7,77.8,30.4,84.2,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.7,24.7,77.8,30.4,84.2,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.7,24.7,77.7,30.5,84.2,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.8,24.7,77.8,30.5,84.3,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.7,24.7,77.8,30.5,84.2,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.7,24.7,77.8,30.5,84.2,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.7,24.7,77.8,30.5,84.2,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.7,24.7,77.9,30.4,84.3,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.7,24.7,78.0,30.4,84.4,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.7,24.7,78.0,30.4,84.4,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,78.8,24.7,78.0,30.5,84.4,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.8,24.6,77.9,30.4,84.4,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.9,24.6,78.0,30.4,84.4,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.3,79.0,24.6,78.0,30.4,84.5,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.9,24.7,78.0,30.4,84.4,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.9,24.6,77.9,30.4,84.4,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,41.4,Média,Baixa,Média
12.2,78.9,24.6,77.8,30.4,84.4,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Média,Baixa,Média
12.2,78.9,24.6,77.8,30.4,84.4,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Média,Baixa,Média
12.3,79.1,24.6,77.8,30.4,84.4,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Média,Baixa,Média
12.2,79.1,24.6,78.0,30.4,84.6,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Média,Baixa,Média
12.3,79.2,24.6,77.9,30.4,84.6,79.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Média,Baixa,Média
12.3,79.3,24.6,78.0,30.4,84.6,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,79.4,24.6,78.1,30.4,84.8,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,79.5,24.6,78.2,30.4,84.8,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,79.6,24.6,78.2,30.4,84.9,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,79.7,24.6,78.5,30.4,85.1,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,79.7,24.6,78.4,30.4,85.1,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,79.7,24.6,78.4,30.4,85.1,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,79.7,24.6,78.6,30.4,85.2,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,79.7,24.6,78.7,30.4,85.2,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,79.7,24.5,78.5,30.4,85.1,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,79.6,24.6,78.6,30.4,85.1,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,79.6,24.6,78.4,30.4,85.0,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,79.7,24.6,78.4,30.4,85.1,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,79.7,24.6,78.4,30.4,85.1,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,79.7,24.5,78.4,30.4,85.1,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,79.8,24.6,78.5,30.4,85.2,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,79.9,24.6,78.4,30.4,85.2,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.0,24.5,78.4,30.4,85.2,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.0,24.5,78.4,30.4,85.2,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.1,24.5,78.4,30.4,85.2,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.0,24.5,78.4,30.4,85.2,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.0,24.5,78.5,30.4,85.2,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.1,24.5,78.5,30.4,85.3,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.1,24.5,78.5,30.4,85.3,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.1,24.5,78.5,30.4,85.3,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.0,24.5,78.6,30.4,85.3,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,79.9,24.5,78.5,30.4,85.2,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.0,24.5,78.6,30.4,85.3,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.1,24.5,78.6,30.4,85.4,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.1,24.5,78.6,30.4,85.4,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.2,24.5,78.7,30.4,85.4,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.2,24.5,78.7,30.4,85.4,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.2,24.5,78.7,30.4,85.4,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.3,24.5,78.7,30.4,85.5,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.3,24.5,78.9,30.4,85.6,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.3,24.5,79.0,30.4,85.6,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.3,24.5,79.1,30.4,85.7,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.3,24.5,79.2,30.4,85.8,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.3,24.4,79.1,30.3,85.7,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.3,24.4,79.0,30.3,85.6,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.3,24.4,79.0,30.3,85.6,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.4,24.5,79.0,30.4,85.7,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.3,24.5,79.0,30.4,85.6,0.0,0.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.4,24.4,79.0,30.4,85.7,0.0,46.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.5,24.4,79.0,30.4,85.8,0.0,46.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.4,24.5,79.0,30.4,85.7,0.0,46.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.3,24.5,79.0,30.4,85.6,0.0,46.8,114.4,118.4,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.4,24.4,79.0,30.4,85.7,0.0,46.8,114.4,67.2,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.3,24.4,79.1,30.3,85.7,0.0,46.8,114.4,67.2,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.3,24.4,79.1,30.3,85.7,0.0,46.8,114.4,67.2,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.3,24.4,79.1,30.3,85.7,0.0,46.8,114.4,67.2,109.6,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.3,24.4,79.1,30.4,85.7,0.0,46.8,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.4,24.4,79.1,30.4,85.8,0.0,46.8,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.4,24.4,79.1,30.4,85.8,0.0,46.8,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.4,24.4,79.2,30.4,85.8,0.0,46.8,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.5,24.4,79.2,30.4,85.8,0.0,46.8,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.5,24.4,79.2,30.4,85.8,0.0,46.8,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,80.5,24.4,79.2,30.3,85.8,0.0,46.8,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.6,24.4,79.3,30.4,85.9,0.0,46.8,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.6,24.4,79.5,30.4,86.0,0.0,140.4,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.7,24.4,79.4,30.4,86.1,0.0,140.4,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.7,24.4,79.5,30.4,86.1,0.0,140.4,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.7,24.4,79.5,30.4,86.1,0.0,140.4,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.8,24.4,79.4,30.4,86.1,0.0,140.4,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,80.9,24.4,79.5,30.4,86.2,0.0,140.4,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.3,81.1,24.4,79.5,30.4,86.3,0.0,140.4,114.4,67.2,140.8,68.4,18.2,88.2,109.8,Media,Baixa,Média
12.2,81.1,24.4,79.5,30.3,86.3,0.0,140.4,114.4,67.2,111.3,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.2,24.4,79.5,30.4,86.4,0.0,140.4,114.4,67.2,111.3,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.3,24.4,79.7,30.4,86.5,0.0,140.4,114.4,67.2,111.3,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.3,24.4,79.8,30.4,86.6,0.0,140.4,114.4,67.2,111.3,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.3,24.4,79.8,30.4,86.6,0.0,140.4,114.4,67.2,111.3,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.3,24.4,79.8,30.4,86.6,0.0,140.4,114.4,67.2,111.3,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.3,24.4,79.8,30.4,86.6,0.0,140.4,114.4,67.2,111.3,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.3,24.4,79.8,30.4,86.6,0.0,140.4,114.4,67.2,111.3,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.2,81.2,24.4,79.8,30.3,86.5,0.0,140.4,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.3,24.4,80.1,30.4,86.7,0.0,140.4,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.3,24.3,80.0,30.3,86.6,0.0,140.4,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.4,24.3,80.1,30.3,86.8,0.0,140.4,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.6,24.3,80.1,30.3,86.8,0.0,140.4,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.6,24.4,80.1,30.4,86.8,0.0,140.4,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.7,24.3,80.1,30.3,86.9,0.0,140.4,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.8,24.3,80.1,30.3,86.9,0.0,140.4,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.8,24.3,80.0,30.3,86.9,0.0,90.5,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.8,24.3,80.0,30.3,86.9,0.0,90.5,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.8,24.3,80.0,30.3,86.9,0.0,90.5,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.2,81.7,24.3,80.0,30.2,86.8,0.0,90.5,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.8,24.3,80.0,30.3,86.9,0.0,90.5,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.9,24.3,80.0,30.3,87.0,0.0,90.5,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.9,24.3,80.0,30.3,87.0,0.0,90.5,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,81.9,24.3,80.0,30.3,87.0,0.0,90.5,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.0,24.3,80.1,30.3,87.0,0.0,90.5,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.0,24.3,80.0,30.3,87.0,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.0,24.3,80.0,30.3,87.0,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.0,24.3,80.1,30.3,87.0,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.1,24.3,80.1,30.3,87.1,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.1,24.3,80.1,30.3,87.1,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.1,24.3,80.1,30.3,87.1,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.2,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.2,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.3,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.3,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.3,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.2,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.2,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,3.3,50.4,88.2,109.8,Media,Baixa,Média
12.3,82.3,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,43.0,43.2,88.2,109.8,Media,Baixa,Média
12.3,82.2,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,43.0,43.2,88.2,109.8,Media,Baixa,Média
12.3,82.2,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,43.0,43.2,88.2,109.8,Media,Baixa,Média
12.3,82.2,24.3,80.1,30.3,87.2,0.0,16.1,114.4,67.2,12.8,43.0,43.2,88.2,109.8,Media,Baixa,Média
12.3,82.2,24.2,80.1,30.2,87.2,0.0,16.1,114.4,67.2,12.8,43.0,43.2,88.2,109.8,Media,Baixa,Média
12.3,82.2,24.3,80.2,30.3,87.2,0.0,16.1,114.4,67.2,12.8,43.0,43.2,88.2,109.8,Media,Baixa,Média
12.3,82.2,24.3,80.2,30.3,87.2,0.0,16.1,114.4,67.2,12.8,43.0,43.2,88.2,109.8,Media,Baixa,Média
12.3,82.4,24.2,80.2,30.2,87.3,0.0,16.1,114.4,67.2,12.8,43.0,43.2,88.2,109.8,Media,Baixa,Média
12.3,82.4,24.3,80.3,30.3,87.4,0.0,16.1,114.4,67.2,12.8,43.0,43.2,88.2,109.8,Media,Baixa,Média
12.3,82.4,24.3,80.5,30.3,87.4,0.0,7.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Media,Baixa,Média
12.3,82.5,24.3,80.5,30.3,87.5,0.0,7.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Media,Baixa,Média
12.3,82.4,24.3,80.7,30.3,87.6,0.0,7.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Media,Baixa,Média
12.3,82.4,24.3,80.8,30.3,87.6,0.0,7.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Media,Baixa,Média
12.3,82.4,24.2,80.7,30.2,87.6,0.0,7.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Media,Baixa,Média
12.3,82.4,24.2,80.6,30.2,87.5,0.0,7.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Media,Baixa,Média
12.3,82.4,24.2,80.5,30.2,87.4,0.0,7.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Media,Baixa,Média
12.3,82.4,24.3,80.5,30.3,87.4,0.0,7.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Media,Baixa,Média
12.3,82.4,24.3,80.5,30.3,87.4,0.0,7.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Media,Baixa,Média
12.3,82.4,24.2,80.4,30.2,87.4,0.0,7.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Media,Baixa,Média
12.3,82.4,24.2,80.4,30.2,87.4,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Baixa,Baixa,Média
12.3,82.4,24.2,80.4,30.2,87.4,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Baixa,Baixa,Média
12.3,82.4,24.2,80.3,30.2,87.4,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Baixa,Baixa,Média
12.3,82.4,24.2,80.3,30.2,87.4,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Baixa,Baixa,Média
12.3,82.4,24.3,80.5,30.3,87.4,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Baixa,Baixa,Média
12.3,82.4,24.2,80.3,30.2,87.4,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,6.8,Baixa,Baixa,Média
12.3,82.5,24.2,80.3,30.2,87.4,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,108.0,Baixa,Baixa,Média
12.4,82.5,24.2,80.3,30.3,87.4,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,108.0,Baixa,Baixa,Média
12.3,82.5,24.2,80.4,30.2,87.4,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,108.0,Baixa,Baixa,Média
12.3,82.5,24.2,80.4,30.2,87.4,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,108.0,Baixa,Baixa,Média
12.4,82.6,24.2,80.5,30.3,87.6,0.0,0.0,114.4,67.2,12.8,43.0,43.2,88.2,108.0,Baixa,Baixa,Média
12.3,82.5,24.2,80.5,30.2,87.5,0.0,16.6,114.4,67.2,12.8,43.0,43.2,88.2,108.0,Baixa,Baixa,Média
12.3,82.5,24.2,80.5,30.2,87.5,0.0,16.6,114.4,67.2,12.8,43.0,43.2,88.2,108.0,Baixa,Baixa,Média
12.3,82.5,24.2,80.5,30.2,87.5,0.0,16.6,114.4,67.2,12.8,43.0,43.2,88.2,108.0,Baixa,Baixa,Média
12.3,82.5,24.2,80.5,30.2,87.5,0.0,16.6,114.4,67.2,12.8,43.0,43.2,88.2,108.0,Baixa,Baixa,Média
